DateTime,AddedIPs,RemovedIPs
1495643545,2,26
1495646426,1,61
1495647743,0,16
1495649126,1,24
1495650030,0,12
1495650983,0,14
1495651830,1,16
1495652726,0,13
1495653593,0,7
1495654530,0,12
1495655447,1,20
1495656331,0,6
1495657234,0,10
1495657709,0,3
1495658544,0,13
1495659653,0,12
1495660464,3,10
1495661427,0,19
1495662142,0,8
1495663523,0,21
1495664436,0,21
1495665751,1,12
1495667662,2,19
1495668629,1,8
1495669529,0,8
1495670183,0,8
1495671259,1,22
1495672224,1,7
1495672952,1,4
1495674323,2,17
1495675161,0,7
1495676428,0,11
1495677478,0,6
1495678529,1,9
1495679426,1,16
1495680323,0,8
1495681666,0,10
1495683324,1,13
1495684848,0,11
1495685731,0,9
1495686628,0,6
1495687531,0,2
1495688724,0,7
1495689630,2,10
1495690099,0,4
1495690947,0,9
1495692179,0,7
1495693235,0,8
1495694431,1,9
1495695324,0,14
1495696227,0,5
1495697428,1,5
1495698330,1,6
1495699530,0,6
1495700439,0,6
1495701276,0,12
1495703382,0,13
1495704501,0,5
1495705527,0,15
1495706728,1,5
1495707270,0,3
1495708229,1,8
1495709134,0,9
1495709787,0,10
1495710629,0,9
1495711729,1,3
1495712725,2,7
1495713925,0,18
1495714463,0,4
1495715429,0,5
1495716505,2,10
1495717409,0,5
1495719103,1,8
1495719930,0,7
1495722640,3,18
1495723355,0,8
1495724456,0,18
1495725326,1,5
1495726229,0,20
1495727126,1,4
1495728626,2,11
1495729483,2,7
1495730546,0,9
1495732046,1,12
1495733428,0,5
1495734740,19,10
1495736015,0,30
1495737030,0,593
1495738524,1,3
1495740628,1,1759
1495741348,0,2
1495743271,2,982
1495744098,0,4
1495744978,1,656
1495745789,1,1
1495746869,0,606
1495747838,2,502
1495748724,1,3
1495749387,0,1
1495750179,0,944
1495751146,1,1
1495752029,0,3
1495753519,0,1
1495754430,0,1
1495755742,0,2
1495757126,1,3
1495758038,0,2
1495759357,1,4
1495761032,0,5
1495762229,1,106
1495762943,0,2
1495764325,0,209
1495764859,1,0
1495765829,0,366
1495766727,0,1
1495768523,2,122
1495769432,1,21
1495770326,0,1
1495771531,0,2
1495773333,0,13
1495775430,1,1
1495776634,1,293
1495777535,1,1
1495778335,3,0
1495779263,0,2
1495780230,1,307
1495781064,0,1
1495782867,0,11
1495783832,2,139
1495784550,0,1
1495786461,0,140
1495788328,1,4
1495790909,1,0
1495791822,1,0
1495792729,0,2
1495797260,1,1
1495799931,1,1
1495802734,1,0
1495804225,0,1
1495805428,3,1
1495806155,0,1
1495808061,1,0
1495811334,1,0
1495812630,1,1
1495813351,1,1
1495815270,0,1
1495816226,0,1
1495817131,1,0
1495818058,0,2
1495820427,0,1
1495821883,0,1
1495824865,0,1
1495825825,2,1
1495827755,1,0
1495829659,3,0
1495831527,0,1
1495832730,1,0
1495836625,0,1
1495837827,1,0
1495838559,1,0
1495840202,0,1
1495841427,1,1
1495843525,3,2
1495848629,0,2
1495849827,2,0
1495851020,0,1
1495852837,0,2
1495860333,1,0
1495862439,1,0
1495865132,1,0
1495866033,1,0
1495870526,1,2
1495872338,0,1
1495876523,1,0
1495877721,0,2
1495878733,2,0
1495881031,1,1
1495883130,0,2
1495884628,1,0
1495886192,0,1
1495887150,1,2
1495888225,3,2
1495890622,0,1
1495891704,1,0
1495892727,0,3
1495896115,1,1
1495896930,0,1
1495897825,0,1
1495899757,0,2
1495901027,2,0
1495902946,0,1
1495904400,0,3
1495905295,0,1
1495908346,1,0
1495909516,2,0
1495910562,1,1
1495911934,0,1
1495915531,1,1
1495917640,0,2
1495919428,2,0
1495921530,0,1
1495924948,1,0
1495926624,0,1
1495930835,1,0
1495932154,1,1
1495932979,1,0
1495934720,3,0
1495935532,0,1
1495937530,1,0
1495940178,1,0
1495941028,1,0
1495942459,2,1
1495948459,2,0
1495949425,0,1
1495951508,1,0
1495956051,1,0
1495956923,2,1
1495960230,1,1
1495967457,1,1
1495968348,1,2
1495970439,1,0
1495973663,0,1
1495974610,0,1
1495975565,0,1
1495976747,0,1
1495977634,0,1
1495980059,0,1
1495981832,2,1
1495982725,1,2
1495984247,1,0
1495986283,1,0
1495987128,1,1
1495988017,1,0
1495989323,1,0
1495990355,0,1
1495993488,1,0
1495996524,1,0
1495998622,1,1
1496000136,0,4
1496001996,0,2
1496007927,1,25
1496008873,1,1
1496010615,1,0
1496012737,1,2
1496013631,1,0
1496016190,2,2
1496018330,1,1
1496019519,1,1
1496023281,1,0
1496024380,2,0
1496025413,1,0
1496027660,1,0
1496028754,0,1
1496030726,1,1
1496032530,0,1
1496034329,0,2
1496034883,2,0
1496038531,0,1
1496039430,1,1
1496040331,2,1
1496046625,2,1
1496048694,0,3
1496050942,0,1
1496053234,1,0
1496056467,1,0
1496057428,1,1
1496059529,0,1
1496060431,0,1
1496061323,0,1
1496063425,3,0
1496065352,3,2
1496067262,0,2
1496069005,0,1
1496070367,0,1
1496071947,1,0
1496073920,2,0
1496077526,2,1
1496078426,2,0
1496079746,1,2
1496081431,1,1
1496082629,0,1
1496083546,1,0
1496084719,0,1
1496086829,1,0
1496088629,1,0
1496089832,1,0
1496091534,0,1
1496093434,1,0
1496094146,0,1
1496094983,3,0
1496097025,6,0
1496097901,2,0
1496099667,0,2
1496100471,1,0
1496101528,0,2
1496102578,0,3
1496104832,1,3
1496106292,1,1
1496107228,1,0
1496108430,1,0
1496109930,0,2
1496110831,1,0
1496112034,0,2
1496113830,1,0
1496117425,0,2
1496118631,1,1
1496120723,0,1
1496126203,0,3
1496128229,1,0
1496137468,0,1
1496138312,0,2
1496140253,0,1
1496143880,2,0
1496144749,4,0
1496146832,1,0
1496150421,18,5
1496150906,23,0
1496151924,35,8
1496153135,1,8
1496154032,0,1
1496154926,0,3
1496157045,1,6
1496158103,0,3
1496158947,1,3
1496160892,0,2
1496164775,0,1
1496165738,0,4
1496168131,1,1
1496169648,0,1
1496173182,61,28
1496174087,112,13
1496175033,5,6
1496175902,0,4
1496176848,1,3
1496178326,0,1
1496179180,1,2
1496180073,1,8
1496181657,0,3
1496182463,0,1
1496183308,2,1
1496184163,0,3
1496185532,0,4
1496186439,1,0
1496187901,2,3
1496189016,1,2
1496190040,1,0
1496192626,0,2
1496195216,0,6
1496196875,1,0
1496199334,1,0
1496200229,0,2
1496204901,0,2
1496205926,2,2
1496207132,0,1
1496208504,2,0
1496210745,0,2
1496213670,9,3
1496218233,2,4
1496220940,0,1
1496221826,0,1
1496222743,1,0
1496224621,0,1
1496225663,0,1
1496228181,0,1
1496231718,1,0
1496232802,0,2
1496234735,0,2
1496235700,1,2
1496240095,0,1
1496241528,1,1
1496245240,0,1
1496246087,1,0
1496246907,0,1
1496247754,1,0
1496248612,0,2
1496249545,0,2
1496250861,0,1
1496251706,2,1
1496252548,1,1
1496253742,1,0
1496255390,0,2
1496256152,2,0
1496257165,4,1
1496258128,0,1
1496263237,0,1
1496264079,0,2
1496264894,2,0
1496265922,2,0
1496267128,1,1
1496269823,1,0
1496270727,1,0
1496271935,1,1
1496273300,1,0
1496274327,1,0
1496275537,1,2
1496276431,0,1
1496278858,0,1
1496280629,0,1
1496281524,1,0
1496283260,1,1
1496284069,1,0
1496286134,2,2
1496287228,1,0
1496288129,0,1
1496289932,0,1
1496292048,1,0
1496293824,0,1
1496294672,1,0
1496295635,2,0
1496298507,1,0
1496299546,0,1
1496309308,0,1
1496311765,1,0
1496315055,8,2
1496316039,4,3
1496316928,5,4
1496317899,6,4
1496318733,3,4
1496319648,5,6
1496320958,7,1
1496321789,2,3
1496322625,2,3
1496323703,2,8
1496324558,4,2
1496325939,4,5
1496326837,4,3
1496327306,1,1
1496328348,10,4
1496331859,18,7
1496334134,6,7
1496337261,17,3
1496339137,7,6
1496342558,13,12
1496344468,14,11
1496346932,20,3
1496350065,15,3
1496353235,22,8
1496355028,1,3
1496356963,0,5
1496358334,0,3
1496359237,0,2
1496360549,2,1
1496361937,1,3
1496362841,2,0
1496363733,0,3
1496365487,0,1
1496366062,1,0
1496367939,1,2
